../Instances/CVRP/CMT1.vrp;0;557;0.003597
../Instances/CVRP/CMT1.vrp;0;550;0.005241
../Instances/CVRP/CMT1.vrp;0;542;0.011387
../Instances/CVRP/CMT1.vrp;0;524;0.017308
../Instances/CVRP/CMT1.vrp;0;521;0.027822
